,full_test_accs,full_test_aucs,full_test_fns,full_test_fps,full_test_null_accs,full_test_tns,full_test_tps,full_train_accs,full_train_aucs,full_train_fns,full_train_fps,full_train_null_accs,full_train_tns,full_train_tps
iter73_cv_split1,0.95,0.9500000000000001,0,1,0.5,9,10,1.0,1.0,0,0,0.5,39,39
iter73_cv_split2,1.0,1.0,0,0,0.5,10,10,1.0,1.0,0,0,0.5,39,39
iter73_cv_split3,0.95,0.95,1,0,0.5,10,9,1.0,1.0,0,0,0.5,39,39
iter73_cv_split4,0.95,0.9500000000000001,0,1,0.5,9,10,1.0,1.0,0,0,0.5,39,39
iter73_cv_split5,0.8888888888888888,0.8888888888888888,0,2,0.5,7,9,1.0,1.0,0,0,0.5,40,40
iter74_cv_split1,0.9,0.9,1,1,0.5,9,9,1.0,1.0,0,0,0.5,39,39
iter74_cv_split2,1.0,1.0,0,0,0.5,10,10,1.0,1.0,0,0,0.5,39,39
iter74_cv_split3,0.95,0.9500000000000001,0,1,0.5,9,10,1.0,1.0,0,0,0.5,39,39
iter74_cv_split4,0.9,0.9,1,1,0.5,9,9,1.0,1.0,0,0,0.5,39,39
iter74_cv_split5,1.0,1.0,0,0,0.5,9,9,1.0,1.0,0,0,0.5,40,40
iter75_cv_split1,1.0,1.0,0,0,0.5,10,10,1.0,1.0,0,0,0.5,39,39
iter75_cv_split2,0.85,0.8500000000000001,2,1,0.5,9,8,1.0,1.0,0,0,0.5,39,39
iter75_cv_split3,0.85,0.85,1,2,0.5,8,9,1.0,1.0,0,0,0.5,39,39
iter75_cv_split4,0.9,0.9,0,2,0.5,8,10,1.0,1.0,0,0,0.5,39,39
iter75_cv_split5,0.9444444444444444,0.9444444444444444,1,0,0.5,9,8,1.0,1.0,0,0,0.5,40,40
iter76_cv_split1,0.95,0.9500000000000001,0,1,0.5,9,10,1.0,1.0,0,0,0.5,39,39
iter76_cv_split2,1.0,1.0,0,0,0.5,10,10,1.0,1.0,0,0,0.5,39,39
iter76_cv_split3,0.95,0.9500000000000001,0,1,0.5,9,10,1.0,1.0,0,0,0.5,39,39
iter76_cv_split4,0.95,0.95,1,0,0.5,10,9,1.0,1.0,0,0,0.5,39,39
iter76_cv_split5,1.0,1.0,0,0,0.5,9,9,1.0,1.0,0,0,0.5,40,40
iter77_cv_split1,0.85,0.85,0,3,0.5,7,10,1.0,1.0,0,0,0.5,39,39
iter77_cv_split2,0.85,0.8500000000000001,2,1,0.5,9,8,1.0,1.0,0,0,0.5,39,39
iter77_cv_split3,1.0,1.0,0,0,0.5,10,10,1.0,1.0,0,0,0.5,39,39
iter77_cv_split4,1.0,1.0,0,0,0.5,10,10,1.0,1.0,0,0,0.5,39,39
iter77_cv_split5,0.9444444444444444,0.9444444444444444,1,0,0.5,9,8,1.0,1.0,0,0,0.5,40,40
iter78_cv_split1,0.95,0.9500000000000001,0,1,0.5,9,10,1.0,1.0,0,0,0.5,39,39
iter78_cv_split2,0.9,0.9,1,1,0.5,9,9,1.0,1.0,0,0,0.5,39,39
iter78_cv_split3,1.0,1.0,0,0,0.5,10,10,1.0,1.0,0,0,0.5,39,39
iter78_cv_split4,0.9,0.9,2,0,0.5,10,8,1.0,1.0,0,0,0.5,39,39
iter78_cv_split5,0.8888888888888888,0.8888888888888888,1,1,0.5,8,8,1.0,1.0,0,0,0.5,40,40
iter79_cv_split1,1.0,1.0,0,0,0.5,10,10,1.0,1.0,0,0,0.5,39,39
iter79_cv_split2,0.95,0.95,1,0,0.5,10,9,1.0,1.0,0,0,0.5,39,39
iter79_cv_split3,0.9,0.9,0,2,0.5,8,10,1.0,1.0,0,0,0.5,39,39
iter79_cv_split4,0.9,0.9,1,1,0.5,9,9,1.0,1.0,0,0,0.5,39,39
iter79_cv_split5,0.8888888888888888,0.8888888888888888,0,2,0.5,7,9,1.0,1.0,0,0,0.5,40,40
iter80_cv_split1,1.0,1.0,0,0,0.5,10,10,1.0,1.0,0,0,0.5,39,39
iter80_cv_split2,1.0,1.0,0,0,0.5,10,10,1.0,1.0,0,0,0.5,39,39
iter80_cv_split3,0.9,0.9,1,1,0.5,9,9,1.0,1.0,0,0,0.5,39,39
iter80_cv_split4,0.95,0.95,1,0,0.5,10,9,1.0,1.0,0,0,0.5,39,39
iter80_cv_split5,0.7777777777777778,0.7777777777777777,2,2,0.5,7,7,1.0,1.0,0,0,0.5,40,40
iter81_cv_split1,1.0,1.0,0,0,0.5,10,10,1.0,1.0,0,0,0.5,39,39
iter81_cv_split2,0.95,0.95,1,0,0.5,10,9,1.0,1.0,0,0,0.5,39,39
iter81_cv_split3,0.95,0.95,1,0,0.5,10,9,1.0,1.0,0,0,0.5,39,39
iter81_cv_split4,0.85,0.85,1,2,0.5,8,9,1.0,1.0,0,0,0.5,39,39
iter81_cv_split5,0.9444444444444444,0.9444444444444444,0,1,0.5,8,9,1.0,1.0,0,0,0.5,40,40
iter82_cv_split1,0.9,0.9,1,1,0.5,9,9,1.0,1.0,0,0,0.5,39,39
iter82_cv_split2,0.95,0.9500000000000001,0,1,0.5,9,10,1.0,1.0,0,0,0.5,39,39
iter82_cv_split3,0.9,0.9,1,1,0.5,9,9,1.0,1.0,0,0,0.5,39,39
iter82_cv_split4,0.8,0.8,2,2,0.5,8,8,1.0,1.0,0,0,0.5,39,39
iter82_cv_split5,0.9444444444444444,0.9444444444444444,1,0,0.5,9,8,1.0,1.0,0,0,0.5,40,40
iter83_cv_split1,0.95,0.9500000000000001,0,1,0.5,9,10,1.0,1.0,0,0,0.5,39,39
iter83_cv_split2,0.95,0.95,1,0,0.5,10,9,1.0,1.0,0,0,0.5,39,39
iter83_cv_split3,0.95,0.95,1,0,0.5,10,9,1.0,1.0,0,0,0.5,39,39
iter83_cv_split4,0.75,0.75,2,3,0.5,7,8,1.0,1.0,0,0,0.5,39,39
iter83_cv_split5,0.8888888888888888,0.8888888888888888,1,1,0.5,8,8,1.0,1.0,0,0,0.5,40,40
iter84_cv_split1,0.9,0.9,1,1,0.5,9,9,1.0,1.0,0,0,0.5,39,39
iter84_cv_split2,0.9,0.9,2,0,0.5,10,8,1.0,1.0,0,0,0.5,39,39
iter84_cv_split3,1.0,1.0,0,0,0.5,10,10,1.0,1.0,0,0,0.5,39,39
iter84_cv_split4,0.9,0.9,1,1,0.5,9,9,1.0,1.0,0,0,0.5,39,39
iter84_cv_split5,0.8888888888888888,0.8888888888888888,1,1,0.5,8,8,1.0,1.0,0,0,0.5,40,40
iter85_cv_split1,1.0,1.0,0,0,0.5,10,10,1.0,1.0,0,0,0.5,39,39
iter85_cv_split2,0.85,0.8500000000000001,2,1,0.5,9,8,1.0,1.0,0,0,0.5,39,39
iter85_cv_split3,0.95,0.9500000000000001,0,1,0.5,9,10,1.0,1.0,0,0,0.5,39,39
iter85_cv_split4,1.0,1.0,0,0,0.5,10,10,1.0,1.0,0,0,0.5,39,39
iter85_cv_split5,0.9444444444444444,0.9444444444444444,0,1,0.5,8,9,1.0,1.0,0,0,0.5,40,40
iter86_cv_split1,0.95,0.9500000000000001,0,1,0.5,9,10,1.0,1.0,0,0,0.5,39,39
iter86_cv_split2,1.0,1.0,0,0,0.5,10,10,1.0,1.0,0,0,0.5,39,39
iter86_cv_split3,0.95,0.95,1,0,0.5,10,9,1.0,1.0,0,0,0.5,39,39
iter86_cv_split4,0.95,0.9500000000000001,0,1,0.5,9,10,1.0,1.0,0,0,0.5,39,39
iter86_cv_split5,0.8333333333333334,0.8333333333333333,2,1,0.5,8,7,1.0,1.0,0,0,0.5,40,40
iter87_cv_split1,0.9,0.9,1,1,0.5,9,9,1.0,1.0,0,0,0.5,39,39
iter87_cv_split2,0.9,0.9,0,2,0.5,8,10,1.0,1.0,0,0,0.5,39,39
iter87_cv_split3,0.95,0.9500000000000001,0,1,0.5,9,10,1.0,1.0,0,0,0.5,39,39
iter87_cv_split4,0.9,0.9,1,1,0.5,9,9,1.0,1.0,0,0,0.5,39,39
iter87_cv_split5,1.0,1.0,0,0,0.5,9,9,1.0,1.0,0,0,0.5,40,40
iter88_cv_split1,0.95,0.9500000000000001,0,1,0.5,9,10,1.0,1.0,0,0,0.5,39,39
iter88_cv_split2,1.0,1.0,0,0,0.5,10,10,1.0,1.0,0,0,0.5,39,39
iter88_cv_split3,0.95,0.95,1,0,0.5,10,9,1.0,1.0,0,0,0.5,39,39
iter88_cv_split4,0.85,0.85,1,2,0.5,8,9,1.0,1.0,0,0,0.5,39,39
iter88_cv_split5,1.0,1.0,0,0,0.5,9,9,1.0,1.0,0,0,0.5,40,40
iter89_cv_split1,0.9,0.9,0,2,0.5,8,10,1.0,1.0,0,0,0.5,39,39
iter89_cv_split2,1.0,1.0,0,0,0.5,10,10,1.0,1.0,0,0,0.5,39,39
iter89_cv_split3,0.8,0.8,0,4,0.5,6,10,1.0,1.0,0,0,0.5,39,39
iter89_cv_split4,1.0,1.0,0,0,0.5,10,10,1.0,1.0,0,0,0.5,39,39
iter89_cv_split5,0.8888888888888888,0.8888888888888888,2,0,0.5,9,7,1.0,1.0,0,0,0.5,40,40
iter90_cv_split1,0.9,0.9,1,1,0.5,9,9,1.0,1.0,0,0,0.5,39,39
iter90_cv_split2,0.9,0.9,0,2,0.5,8,10,1.0,1.0,0,0,0.5,39,39
iter90_cv_split3,0.85,0.85,1,2,0.5,8,9,1.0,1.0,0,0,0.5,39,39
iter90_cv_split4,0.9,0.9,0,2,0.5,8,10,1.0,1.0,0,0,0.5,39,39
iter90_cv_split5,0.9444444444444444,0.9444444444444444,1,0,0.5,9,8,1.0,1.0,0,0,0.5,40,40
iter91_cv_split1,0.9,0.9,1,1,0.5,9,9,1.0,1.0,0,0,0.5,39,39
iter91_cv_split2,0.85,0.85,0,3,0.5,7,10,1.0,1.0,0,0,0.5,39,39
iter91_cv_split3,0.95,0.95,1,0,0.5,10,9,1.0,1.0,0,0,0.5,39,39
iter91_cv_split4,0.95,0.95,1,0,0.5,10,9,1.0,1.0,0,0,0.5,39,39
iter91_cv_split5,1.0,1.0,0,0,0.5,9,9,1.0,1.0,0,0,0.5,40,40
iter92_cv_split1,0.8,0.7999999999999999,1,3,0.5,7,9,1.0,1.0,0,0,0.5,39,39
iter92_cv_split2,0.95,0.9500000000000001,0,1,0.5,9,10,1.0,1.0,0,0,0.5,39,39
iter92_cv_split3,0.95,0.95,1,0,0.5,10,9,1.0,1.0,0,0,0.5,39,39
iter92_cv_split4,0.95,0.9500000000000001,0,1,0.5,9,10,1.0,1.0,0,0,0.5,39,39
iter92_cv_split5,0.9444444444444444,0.9444444444444444,1,0,0.5,9,8,1.0,1.0,0,0,0.5,40,40
iter93_cv_split1,1.0,1.0,0,0,0.5,10,10,1.0,1.0,0,0,0.5,39,39
iter93_cv_split2,0.9,0.9,1,1,0.5,9,9,1.0,1.0,0,0,0.5,39,39
iter93_cv_split3,0.9,0.9,0,2,0.5,8,10,1.0,1.0,0,0,0.5,39,39
iter93_cv_split4,0.8,0.8,2,2,0.5,8,8,1.0,1.0,0,0,0.5,39,39
iter93_cv_split5,1.0,1.0,0,0,0.5,9,9,1.0,1.0,0,0,0.5,40,40
iter94_cv_split1,0.95,0.95,1,0,0.5,10,9,1.0,1.0,0,0,0.5,39,39
iter94_cv_split2,1.0,1.0,0,0,0.5,10,10,1.0,1.0,0,0,0.5,39,39
iter94_cv_split3,0.95,0.95,1,0,0.5,10,9,1.0,1.0,0,0,0.5,39,39
iter94_cv_split4,0.95,0.9500000000000001,0,1,0.5,9,10,1.0,1.0,0,0,0.5,39,39
iter94_cv_split5,0.8333333333333334,0.8333333333333334,1,2,0.5,7,8,1.0,1.0,0,0,0.5,40,40
iter95_cv_split1,0.95,0.95,1,0,0.5,10,9,1.0,1.0,0,0,0.5,39,39
iter95_cv_split2,0.9,0.9,1,1,0.5,9,9,1.0,1.0,0,0,0.5,39,39
iter95_cv_split3,0.95,0.9500000000000001,0,1,0.5,9,10,1.0,1.0,0,0,0.5,39,39
iter95_cv_split4,0.95,0.9500000000000001,0,1,0.5,9,10,1.0,1.0,0,0,0.5,39,39
iter95_cv_split5,0.9444444444444444,0.9444444444444444,1,0,0.5,9,8,1.0,1.0,0,0,0.5,40,40
iter96_cv_split1,0.9,0.9,2,0,0.5,10,8,1.0,1.0,0,0,0.5,39,39
iter96_cv_split2,0.9,0.9,0,2,0.5,8,10,1.0,1.0,0,0,0.5,39,39
iter96_cv_split3,1.0,1.0,0,0,0.5,10,10,1.0,1.0,0,0,0.5,39,39
iter96_cv_split4,0.95,0.9500000000000001,0,1,0.5,9,10,1.0,1.0,0,0,0.5,39,39
iter96_cv_split5,1.0,1.0,0,0,0.5,9,9,1.0,1.0,0,0,0.5,40,40
iter97_cv_split1,0.85,0.85,1,2,0.5,8,9,1.0,1.0,0,0,0.5,39,39
iter97_cv_split2,1.0,1.0,0,0,0.5,10,10,1.0,1.0,0,0,0.5,39,39
iter97_cv_split3,0.9,0.9,2,0,0.5,10,8,1.0,1.0,0,0,0.5,39,39
iter97_cv_split4,0.95,0.9500000000000001,0,1,0.5,9,10,1.0,1.0,0,0,0.5,39,39
iter97_cv_split5,1.0,1.0,0,0,0.5,9,9,1.0,1.0,0,0,0.5,40,40
iter98_cv_split1,0.95,0.95,1,0,0.5,10,9,1.0,1.0,0,0,0.5,39,39
iter98_cv_split2,0.9,0.9,1,1,0.5,9,9,1.0,1.0,0,0,0.5,39,39
iter98_cv_split3,0.95,0.9500000000000001,0,1,0.5,9,10,1.0,1.0,0,0,0.5,39,39
iter98_cv_split4,0.95,0.9500000000000001,0,1,0.5,9,10,1.0,1.0,0,0,0.5,39,39
iter98_cv_split5,1.0,1.0,0,0,0.5,9,9,1.0,1.0,0,0,0.5,40,40
iter99_cv_split1,0.95,0.9500000000000001,0,1,0.5,9,10,1.0,1.0,0,0,0.5,39,39
iter99_cv_split2,0.95,0.9500000000000001,0,1,0.5,9,10,1.0,1.0,0,0,0.5,39,39
iter99_cv_split3,0.85,0.8500000000000001,2,1,0.5,9,8,1.0,1.0,0,0,0.5,39,39
iter99_cv_split4,1.0,1.0,0,0,0.5,10,10,1.0,1.0,0,0,0.5,39,39
iter99_cv_split5,1.0,1.0,0,0,0.5,9,9,1.0,1.0,0,0,0.5,40,40
iter100_cv_split1,0.95,0.95,1,0,0.5,10,9,1.0,1.0,0,0,0.5,39,39
iter100_cv_split2,0.95,0.95,1,0,0.5,10,9,1.0,1.0,0,0,0.5,39,39
iter100_cv_split3,0.95,0.9500000000000001,0,1,0.5,9,10,1.0,1.0,0,0,0.5,39,39
iter100_cv_split4,1.0,1.0,0,0,0.5,10,10,1.0,1.0,0,0,0.5,39,39
iter100_cv_split5,0.8888888888888888,0.8888888888888888,1,1,0.5,8,8,1.0,1.0,0,0,0.5,40,40
