,full_test_accs,full_test_aucs,full_test_fns,full_test_fps,full_test_null_accs,full_test_tns,full_test_tps,full_train_accs,full_train_aucs,full_train_fns,full_train_fps,full_train_null_accs,full_train_tns,full_train_tps
iter25_cv_split3,0.9324324324324325,0.9671292914536158,2,3,0.5,34,35,1.0,1.0,0,0,0.5,147,147
iter25_cv_split4,0.9864864864864865,1.0,1,0,0.5,37,36,1.0,1.0,0,0,0.5,147,147
iter25_cv_split5,0.9583333333333334,0.9999999999999999,3,0,0.5,36,33,1.0,1.0,0,0,0.5,148,148
iter26_cv_split1,0.972972972972973,1.0,2,0,0.5,37,35,1.0,1.0,0,0,0.5,147,147
iter26_cv_split2,0.972972972972973,1.0,2,0,0.5,37,35,1.0,1.0,0,0,0.5,147,147
iter26_cv_split3,0.9864864864864865,1.0,1,0,0.5,37,36,1.0,1.0,0,0,0.5,147,147
iter26_cv_split4,1.0,1.0,0,0,0.5,37,37,1.0,1.0,0,0,0.5,147,147
iter26_cv_split5,0.9861111111111112,1.0,1,0,0.5,36,35,1.0,1.0,0,0,0.5,148,148
iter27_cv_split1,0.972972972972973,1.0,2,0,0.5,37,35,1.0,1.0,0,0,0.5,147,147
iter27_cv_split2,0.9594594594594594,1.0,3,0,0.5,37,34,1.0,1.0,0,0,0.5,147,147
iter27_cv_split3,0.972972972972973,1.0,2,0,0.5,37,35,1.0,1.0,0,0,0.5,147,147
iter27_cv_split4,0.9864864864864865,1.0,1,0,0.5,37,36,1.0,0.9999999999999999,0,0,0.5,147,147
iter27_cv_split5,0.9861111111111112,1.0,1,0,0.5,36,35,1.0,1.0,0,0,0.5,148,148
iter28_cv_split1,0.972972972972973,1.0,2,0,0.5,37,35,1.0,1.0,0,0,0.5,147,147
iter28_cv_split2,0.9594594594594594,1.0,3,0,0.5,37,34,1.0,1.0,0,0,0.5,147,147
iter28_cv_split3,0.9594594594594594,1.0,3,0,0.5,37,34,1.0,1.0,0,0,0.5,147,147
iter28_cv_split4,0.9864864864864865,1.0,1,0,0.5,37,36,1.0,1.0,0,0,0.5,147,147
iter28_cv_split5,0.9861111111111112,1.0,1,0,0.5,36,35,1.0,0.9999999999999999,0,0,0.5,148,148
iter29_cv_split1,0.9459459459459459,0.9934258582907232,4,0,0.5,37,33,1.0,1.0,0,0,0.5,147,147
iter29_cv_split2,0.9594594594594594,0.9999999999999999,3,0,0.5,37,34,1.0,1.0,0,0,0.5,147,147
iter29_cv_split3,1.0,1.0,0,0,0.5,37,37,1.0,0.9999999999999999,0,0,0.5,147,147
iter29_cv_split4,0.9594594594594594,0.9678597516435354,1,2,0.5,35,36,1.0,1.0,0,0,0.5,147,147
iter29_cv_split5,1.0,1.0,0,0,0.5,36,36,1.0,0.9999999999999999,0,0,0.5,148,148
iter30_cv_split1,0.9594594594594594,1.0,3,0,0.5,37,34,1.0,1.0,0,0,0.5,147,147
iter30_cv_split2,0.9864864864864865,1.0,1,0,0.5,37,36,1.0,1.0,0,0,0.5,147,147
iter30_cv_split3,0.972972972972973,1.0,2,0,0.5,37,35,1.0,1.0,0,0,0.5,147,147
iter30_cv_split4,0.972972972972973,0.9824689554419284,0,2,0.5,35,37,1.0,1.0,0,0,0.5,147,147
iter30_cv_split5,0.9583333333333334,1.0,3,0,0.5,36,33,1.0,1.0,0,0,0.5,148,148
iter31_cv_split1,0.9864864864864865,1.0,1,0,0.5,37,36,1.0,1.0,0,0,0.5,147,147
iter31_cv_split2,1.0,1.0,0,0,0.5,37,37,1.0,1.0,0,0,0.5,147,147
iter31_cv_split3,0.972972972972973,1.0,2,0,0.5,37,35,1.0,1.0,0,0,0.5,147,147
iter31_cv_split4,0.9594594594594594,1.0,3,0,0.5,37,34,1.0,1.0,0,0,0.5,147,147
iter31_cv_split5,0.9861111111111112,1.0,1,0,0.5,36,35,1.0,1.0,0,0,0.5,148,148
iter32_cv_split1,0.9864864864864865,0.997808619430241,1,0,0.5,37,36,1.0,1.0,0,0,0.5,147,147
iter32_cv_split2,0.9594594594594594,1.0,3,0,0.5,37,34,1.0,0.9999999999999999,0,0,0.5,147,147
iter32_cv_split3,0.972972972972973,1.0,2,0,0.5,37,35,1.0,1.0,0,0,0.5,147,147
iter32_cv_split4,0.9594594594594594,1.0,3,0,0.5,37,34,1.0,1.0,0,0,0.5,147,147
iter32_cv_split5,1.0,1.0,0,0,0.5,36,36,1.0,1.0,0,0,0.5,148,148
iter33_cv_split1,0.9864864864864865,1.0,1,0,0.5,37,36,1.0,1.0,0,0,0.5,147,147
iter33_cv_split2,0.9864864864864865,1.0,1,0,0.5,37,36,1.0,1.0,0,0,0.5,147,147
iter33_cv_split3,0.9594594594594594,1.0,3,0,0.5,37,34,1.0,1.0,0,0,0.5,147,147
iter33_cv_split4,0.9864864864864865,1.0,1,0,0.5,37,36,1.0,1.0,0,0,0.5,147,147
iter33_cv_split5,1.0,0.9999999999999999,0,0,0.5,36,36,1.0,1.0,0,0,0.5,148,148
iter34_cv_split1,0.972972972972973,1.0,2,0,0.5,37,35,1.0,1.0,0,0,0.5,147,147
iter34_cv_split2,0.9594594594594594,1.0,3,0,0.5,37,34,1.0,1.0,0,0,0.5,147,147
iter34_cv_split3,0.972972972972973,1.0,2,0,0.5,37,35,1.0,1.0,0,0,0.5,147,147
iter34_cv_split4,0.972972972972973,1.0,2,0,0.5,37,35,1.0,0.9999999999999999,0,0,0.5,147,147
iter34_cv_split5,1.0,1.0,0,0,0.5,36,36,1.0,0.9999999999999999,0,0,0.5,148,148
iter35_cv_split1,0.9864864864864865,1.0,1,0,0.5,37,36,1.0,1.0,0,0,0.5,147,147
iter35_cv_split2,0.9594594594594594,1.0,3,0,0.5,37,34,1.0,1.0,0,0,0.5,147,147
iter35_cv_split3,0.972972972972973,1.0,2,0,0.5,37,35,1.0,1.0,0,0,0.5,147,147
iter35_cv_split4,0.9864864864864865,0.9999999999999999,1,0,0.5,37,36,1.0,1.0,0,0,0.5,147,147
iter35_cv_split5,0.9583333333333334,0.9768518518518519,1,2,0.5,34,35,1.0,1.0,0,0,0.5,148,148
iter36_cv_split1,0.9459459459459459,0.997808619430241,4,0,0.5,37,33,1.0,1.0,0,0,0.5,147,147
iter36_cv_split2,0.9594594594594594,0.9956172388604821,3,0,0.5,37,34,1.0,1.0,0,0,0.5,147,147
iter36_cv_split3,0.9864864864864865,1.0,1,0,0.5,37,36,1.0,1.0,0,0,0.5,147,147
iter36_cv_split4,0.9864864864864865,1.0,1,0,0.5,37,36,1.0,1.0,0,0,0.5,147,147
iter36_cv_split5,1.0,1.0,0,0,0.5,36,36,1.0,1.0,0,0,0.5,148,148
iter37_cv_split1,0.9864864864864865,1.0,1,0,0.5,37,36,1.0,1.0,0,0,0.5,147,147
iter37_cv_split2,0.9864864864864865,1.0,1,0,0.5,37,36,1.0,1.0,0,0,0.5,147,147
iter37_cv_split3,0.9864864864864865,1.0,1,0,0.5,37,36,1.0,1.0,0,0,0.5,147,147
iter37_cv_split4,0.9864864864864865,1.0,1,0,0.5,37,36,1.0,1.0,0,0,0.5,147,147
iter37_cv_split5,0.9861111111111112,1.0,1,0,0.5,36,35,1.0,1.0,0,0,0.5,148,148
iter38_cv_split1,0.9864864864864865,1.0,1,0,0.5,37,36,1.0,1.0,0,0,0.5,147,147
iter38_cv_split2,0.9594594594594594,0.9780861943024105,1,2,0.5,35,36,1.0,1.0,0,0,0.5,147,147
iter38_cv_split3,0.9864864864864865,1.0,1,0,0.5,37,36,1.0,1.0,0,0,0.5,147,147
iter38_cv_split4,0.972972972972973,1.0,2,0,0.5,37,35,1.0,1.0,0,0,0.5,147,147
iter38_cv_split5,0.9722222222222222,1.0,2,0,0.5,36,34,1.0,1.0,0,0,0.5,148,148
iter39_cv_split1,0.9594594594594594,1.0,3,0,0.5,37,34,1.0,1.0,0,0,0.5,147,147
iter39_cv_split2,0.972972972972973,1.0,2,0,0.5,37,35,1.0,1.0,0,0,0.5,147,147
iter39_cv_split3,0.9594594594594594,1.0,3,0,0.5,37,34,1.0,1.0,0,0,0.5,147,147
iter39_cv_split4,1.0,1.0,0,0,0.5,37,37,1.0,1.0,0,0,0.5,147,147
iter39_cv_split5,1.0,1.0,0,0,0.5,36,36,1.0,0.9999999999999999,0,0,0.5,148,148
iter40_cv_split1,0.9594594594594594,0.9985390796201606,3,0,0.5,37,34,1.0,1.0,0,0,0.5,147,147
iter40_cv_split2,0.9594594594594594,1.0,3,0,0.5,37,34,1.0,1.0,0,0,0.5,147,147
iter40_cv_split3,1.0,1.0,0,0,0.5,37,37,1.0,1.0,0,0,0.5,147,147
iter40_cv_split4,0.9864864864864865,0.9978086194302411,1,0,0.5,37,36,1.0,1.0,0,0,0.5,147,147
iter40_cv_split5,1.0,1.0,0,0,0.5,36,36,1.0,1.0,0,0,0.5,148,148
iter41_cv_split1,1.0,1.0,0,0,0.5,37,37,1.0,1.0,0,0,0.5,147,147
iter41_cv_split2,0.9459459459459459,1.0,4,0,0.5,37,33,1.0,1.0,0,0,0.5,147,147
iter41_cv_split3,0.9594594594594594,0.9919649379108839,3,0,0.5,37,34,1.0,1.0,0,0,0.5,147,147
iter41_cv_split4,0.972972972972973,0.9810080350620891,0,2,0.5,35,37,1.0,1.0,0,0,0.5,147,147
iter41_cv_split5,0.9722222222222222,1.0,2,0,0.5,36,34,1.0,1.0,0,0,0.5,148,148
iter42_cv_split1,0.972972972972973,1.0,2,0,0.5,37,35,1.0,1.0,0,0,0.5,147,147
iter42_cv_split2,0.9864864864864865,1.0,1,0,0.5,37,36,1.0,1.0,0,0,0.5,147,147
iter42_cv_split3,0.9864864864864865,1.0,1,0,0.5,37,36,1.0,1.0,0,0,0.5,147,147
iter42_cv_split4,0.9594594594594594,1.0,3,0,0.5,37,34,1.0,1.0,0,0,0.5,147,147
iter42_cv_split5,0.9722222222222222,1.0,2,0,0.5,36,34,1.0,1.0,0,0,0.5,148,148
iter43_cv_split1,0.9459459459459459,1.0,4,0,0.5,37,33,1.0,1.0,0,0,0.5,147,147
iter43_cv_split2,0.972972972972973,1.0,2,0,0.5,37,35,1.0,1.0,0,0,0.5,147,147
iter43_cv_split3,0.9459459459459459,1.0,4,0,0.5,37,33,1.0,1.0,0,0,0.5,147,147
iter43_cv_split4,0.9864864864864865,1.0,1,0,0.5,37,36,1.0,1.0,0,0,0.5,147,147
iter43_cv_split5,1.0,1.0,0,0,0.5,36,36,1.0,1.0,0,0,0.5,148,148
iter44_cv_split1,0.9864864864864865,1.0,1,0,0.5,37,36,1.0,1.0,0,0,0.5,147,147
iter44_cv_split2,0.9594594594594594,1.0,3,0,0.5,37,34,1.0,1.0,0,0,0.5,147,147
iter44_cv_split3,1.0,1.0,0,0,0.5,37,37,1.0,1.0,0,0,0.5,147,147
iter44_cv_split4,0.9324324324324325,1.0,5,0,0.5,37,32,1.0,1.0,0,0,0.5,147,147
iter44_cv_split5,1.0,1.0,0,0,0.5,36,36,1.0,1.0,0,0,0.5,148,148
iter45_cv_split1,1.0,1.0,0,0,0.5,37,37,1.0,1.0,0,0,0.5,147,147
iter45_cv_split2,0.9324324324324325,1.0,5,0,0.5,37,32,1.0,1.0,0,0,0.5,147,147
iter45_cv_split3,0.9864864864864865,1.0,1,0,0.5,37,36,1.0,1.0,0,0,0.5,147,147
iter45_cv_split4,0.972972972972973,1.0,2,0,0.5,37,35,1.0,1.0,0,0,0.5,147,147
iter45_cv_split5,0.9861111111111112,1.0,1,0,0.5,36,35,1.0,1.0,0,0,0.5,148,148
iter46_cv_split1,0.9864864864864865,0.9978086194302411,1,0,0.5,37,36,1.0,1.0,0,0,0.5,147,147
iter46_cv_split2,0.972972972972973,1.0,2,0,0.5,37,35,1.0,1.0,0,0,0.5,147,147
iter46_cv_split3,0.972972972972973,1.0,2,0,0.5,37,35,1.0,1.0,0,0,0.5,147,147
iter46_cv_split4,0.9594594594594594,1.0,3,0,0.5,37,34,1.0,1.0,0,0,0.5,147,147
iter46_cv_split5,1.0,1.0,0,0,0.5,36,36,1.0,1.0,0,0,0.5,148,148
iter47_cv_split1,0.9864864864864865,1.0,1,0,0.5,37,36,1.0,1.0,0,0,0.5,147,147
iter47_cv_split2,0.9864864864864865,1.0,1,0,0.5,37,36,1.0,1.0,0,0,0.5,147,147
iter47_cv_split3,0.9864864864864865,1.0,1,0,0.5,37,36,1.0,1.0,0,0,0.5,147,147
iter47_cv_split4,0.9864864864864865,1.0,1,0,0.5,37,36,1.0,1.0,0,0,0.5,147,147
iter47_cv_split5,0.9861111111111112,0.9984567901234568,1,0,0.5,36,35,1.0,1.0,0,0,0.5,148,148
iter48_cv_split1,0.9594594594594594,1.0,3,0,0.5,37,34,1.0,1.0,0,0,0.5,147,147
iter48_cv_split2,0.972972972972973,1.0,2,0,0.5,37,35,1.0,1.0,0,0,0.5,147,147
iter48_cv_split3,0.9864864864864865,1.0,1,0,0.5,37,36,1.0,1.0,0,0,0.5,147,147
iter48_cv_split4,1.0,1.0,0,0,0.5,37,37,1.0,1.0,0,0,0.5,147,147
iter48_cv_split5,0.9583333333333334,0.9737654320987653,1,2,0.5,34,35,1.0,1.0,0,0,0.5,148,148
iter49_cv_split1,0.972972972972973,1.0,2,0,0.5,37,35,1.0,1.0,0,0,0.5,147,147
iter49_cv_split2,0.972972972972973,1.0,2,0,0.5,37,35,1.0,1.0,0,0,0.5,147,147
iter49_cv_split3,0.9594594594594594,1.0,3,0,0.5,37,34,1.0,1.0,0,0,0.5,147,147
iter49_cv_split4,0.9864864864864865,1.0,1,0,0.5,37,36,1.0,0.9999999999999999,0,0,0.5,147,147
iter49_cv_split5,0.9861111111111112,0.9999999999999999,1,0,0.5,36,35,1.0,1.0,0,0,0.5,148,148
iter50_cv_split1,0.972972972972973,1.0,2,0,0.5,37,35,1.0,0.9999999999999999,0,0,0.5,147,147
iter50_cv_split2,0.9594594594594594,1.0,3,0,0.5,37,34,1.0,1.0,0,0,0.5,147,147
iter50_cv_split3,0.972972972972973,1.0,2,0,0.5,37,35,1.0,1.0,0,0,0.5,147,147
iter50_cv_split4,0.9864864864864865,1.0,1,0,0.5,37,36,1.0,1.0,0,0,0.5,147,147
iter50_cv_split5,0.9861111111111112,1.0,1,0,0.5,36,35,1.0,1.0,0,0,0.5,148,148
